rule_,repair_region,project_code,exclude_project_code,vehicle_classification,part_name,part_no,engine_form,mileage_cap,period_cap,liability_ratio,cap_type,cap_value,note,valid_from,valid_to
rule_A201,ALL,L38,,,ALL,,,,,0.6,,,"All Items (HVAC etc.)",2022-06-13,
rule_A201,ALL,L43,,,ALL,,,,,0.6,,,"All Items (HVAC etc.)",2022-06-13,
rule_A201,ALL,L47,,,ALL,,,,,0.6,,,"All Items (HVAC etc.)",2022-06-13,
rule_A201,ALL,H45,,,ALL,,,,,0.6,,,"All Items (HVAC etc.)",2022-06-13,
rule_A201,ALL,LFD,,,ALL,,,,,0.41,,,"All Items (HVAC etc.)",2022-06-13,
rule_A201,ALL,HZG,,,ALL,,,,,0.5,,,"All Items (HVAC etc.)",2022-06-13,
rule_A201,ALL,L38,,,ALL,,,,,0.5,,,AC unit,2022-06-13,
rule_A201,ALL,L43,,,ALL,,,,,0.5,,,AC unit,2022-06-13,
rule_A201,ALL,L47,,,ALL,,,,,0.5,,,AC unit,2022-06-13,
rule_A201,ALL,H45,,,ALL,,,,,0.5,,,AC unit,2022-06-13,
rule_A201,ALL,L38,,,ACTUATOR-MODE,,,,,0.41,,,2022-06-13,
rule_A201,ALL,L43,,,ACTUATOR-MODE,,,,,0.41,,,2022-06-13,
rule_A201,ALL,L47,,,ACTUATOR-MODE,,,,,0.41,,,2022-06-13,
rule_A201,ALL,H45,,,ACTUATOR-MODE,,,,,0.41,,,2022-06-13,
rule_A201,ALL,LFD,,,CAP FILTER ASSY,,,,,0.41,,,2022-06-13,
rule_A201,ALL,HZG,,,CAP FILTER ASSY,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L38,,,COND & LIQUID TANK ASSY,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L43,,,COND & LIQUID TANK ASSY,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L47,,,COND & LIQUID TANK ASSY,,,,,0.5,,,2022-06-13,
rule_A201,ALL,H45,,,COND & LIQUID TANK ASSY,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L38,,,CONDENSER,,,,,0.6,,,2022-06-13,
rule_A201,ALL,L43,,,CONDENSER,,,,,0.6,,,2022-06-13,
rule_A201,ALL,L47,,,CONDENSER,,,,,0.6,,,2022-06-13,
rule_A201,ALL,H45,,,CONDENSER,,,,,0.6,,,2022-06-13,
rule_A201,ALL,L38,,,EVAPORATOR SENSER ASSY,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L43,,,EVAPORATOR SENSER ASSY,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L47,,,EVAPORATOR SENSER ASSY,,,,,0.5,,,2022-06-13,
rule_A201,ALL,H45,,,EVAPORATOR SENSER ASSY,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L38,,,FAN UNIT-ENG COOLING,,,,,0.6,,,2022-06-13,
rule_A201,ALL,L43,,,FAN UNIT-ENG COOLING,,,,,0.6,,,2022-06-13,
rule_A201,ALL,L47,,,FAN UNIT-ENG COOLING,,,,,0.6,,,2022-06-13,
rule_A201,ALL,H45,,,FAN UNIT-ENG COOLING,,,,,0.6,,,2022-06-13,
rule_A201,ALL,L38,,,MODULE ASSY-POWER,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L43,,,MODULE ASSY-POWER,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L47,,,MODULE ASSY-POWER,,,,,0.5,,,2022-06-13,
rule_A201,ALL,H45,,,MODULE ASSY-POWER,,,,,0.5,,,2022-06-13,
rule_A201,ALL,LFD,,,MOTOR & FAN ASSY-FRONT BLOWER,,,,,0.41,,,2022-06-13,
rule_A201,ALL,HZG,,,MOTOR & FAN ASSY-FRONT BLOWER,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L38,,,PIPE ASSY-CONDENSER,,,,,0.5,,,"PIPE ASSY-CONDENSER, EXPANSION VALVE",2022-06-13,
rule_A201,ALL,L43,,,PIPE ASSY-CONDENSER,,,,,0.5,,,"PIPE ASSY-CONDENSER, EXPANSION VALVE",2022-06-13,
rule_A201,ALL,L47,,,PIPE ASSY-CONDENSER,,,,,0.5,,,"PIPE ASSY-CONDENSER, EXPANSION VALVE",2022-06-13,
rule_A201,ALL,H45,,,PIPE ASSY-CONDENSER,,,,,0.5,,,"PIPE ASSY-CONDENSER, EXPANSION VALVE",2022-06-13,
rule_A201,ALL,L38,,,EXPANSION VALVE,,,,,0.5,,,"PIPE ASSY-CONDENSER, EXPANSION VALVE",2022-06-13,
rule_A201,ALL,L43,,,EXPANSION VALVE,,,,,0.5,,,"PIPE ASSY-CONDENSER, EXPANSION VALVE",2022-06-13,
rule_A201,ALL,L47,,,EXPANSION VALVE,,,,,0.5,,,"PIPE ASSY-CONDENSER, EXPANSION VALVE",2022-06-13,
rule_A201,ALL,H45,,,EXPANSION VALVE,,,,,0.5,,,"PIPE ASSY-CONDENSER, EXPANSION VALVE",2022-06-13,
rule_A201,ALL,L38,,,RADIATOR,,,,,0.6,,,2022-06-13,
rule_A201,ALL,L43,,,RADIATOR,,,,,0.6,,,2022-06-13,
rule_A201,ALL,L47,,,RADIATOR,,,,,0.6,,,2022-06-13,
rule_A201,ALL,H45,,,RADIATOR,,,,,0.6,,,2022-06-13,
rule_A201,ALL,L38,,,RADIATOR COMPL,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L43,,,RADIATOR COMPL,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L47,,,RADIATOR COMPL,,,,,0.5,,,2022-06-13,
rule_A201,ALL,H45,,,RADIATOR COMPL,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L38,,,SHROUD ASSY-W/MOTOR FAN,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L43,,,SHROUD ASSY-W/MOTOR FAN,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L47,,,SHROUD ASSY-W/MOTOR FAN,,,,,0.5,,,2022-06-13,
rule_A201,ALL,H45,,,SHROUD ASSY-W/MOTOR FAN,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L38,,,TANK ASSY-RESVR,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L43,,,TANK ASSY-RESVR,,,,,0.5,,,2022-06-13,
rule_A201,ALL,L47,,,TANK ASSY-RESVR,,,,,0.5,,,2022-06-13,
rule_A201,ALL,H45,,,TANK ASSY-RESVR,,,,,0.5,,,2022-06-13,
rule_B205,ALL,L38,,,ALL,,,,,0.44,,,"SUNROOF",,
rule_B508,ALL,L38,,,ALL,,,,,0.6,,,"All items ( Door stopper etc.)",,
rule_B508,ALL,L43,,,ALL,,,,,0.6,,,"All items ( Door stopper etc.)",,
rule_B508,ALL,L47,,,ALL,,,,,0.6,,,"All items ( Door stopper etc.)",,
rule_B508,ALL,H45,,,ALL,,,,,0.6,,,"All items ( Door stopper etc.)",,
